id;hitster_url;youtube_url;artist;title;year
43;www.hitstergame.com/nl/aaaa0029/00043;https://music.youtube.com/watch?v=BSPpwY72t_s;Henk Wijngaard;Ik Moet Nog Wat Jaren Mee;1991
44;www.hitstergame.com/nl/aaaa0029/00044;https://music.youtube.com/watch?v=CVAJIPFZ02g;VanVelzen;Baby Get Higher;2008
45;www.hitstergame.com/nl/aaaa0029/00045;https://music.youtube.com/watch?v=LpJRi8UVuNY;Doris D.,The Pins;Shine Up;1991
46;www.hitstergame.com/nl/aaaa0029/00046;https://music.youtube.com/watch?v=cdO6Q854dHc;Krystl;Golden Days;2011
47;www.hitstergame.com/nl/aaaa0029/00047;https://music.youtube.com/watch?v=oLIrZ23AzLo;Koos Alberts;Ik Verscheurde Je Foto;1984
48;www.hitstergame.com/nl/aaaa0029/00048;https://music.youtube.com/watch?v=feGTaNK8pTA;De Jeugd Van Tegenwoordig;Watskeburt?!;2010
49;www.hitstergame.com/nl/aaaa0029/00049;https://music.youtube.com/watch?v=OvSmdx1ukwc;Boudewijn de Groot;Avond;1996
50;www.hitstergame.com/nl/aaaa0029/00050;https://music.youtube.com/watch?v=A6GFu3JDd2g;Handsome Poets;Sky on Fire;2012
51;www.hitstergame.com/nl/aaaa0029/00051;https://music.youtube.com/watch?v=Obdv1jghXAE;Focus;Hocus Pocus;2010
52;www.hitstergame.com/nl/aaaa0029/00052;https://music.youtube.com/watch?v=ao8Jz6C8KaI;Metejoor,Hannah Mae;Wat Wil Je Van Mij;2022
53;www.hitstergame.com/nl/aaaa0029/00053;https://music.youtube.com/watch?v=tjPjBGjQMFc;John West,Lange Frans;Lekkerding;2016
54;www.hitstergame.com/nl/aaaa0029/00054;https://music.youtube.com/watch?v=t0K_i40JV3Y;Andre Hazes;Wij Houden Van Oranje;2006
55;www.hitstergame.com/nl/aaaa0029/00055;https://music.youtube.com/watch?v=NtD6HV4RqTI;Benny Neyman;Vrijgezel;1981
56;www.hitstergame.com/nl/aaaa0029/00056;https://music.youtube.com/watch?v=bqNsSSGZBh0;Vinzzent;Dromendans;2011
57;www.hitstergame.com/nl/aaaa0029/00057;https://music.youtube.com/watch?v=aysyNujONpY;Jamai;Step Right Up;2003
58;www.hitstergame.com/nl/aaaa0029/00058;https://music.youtube.com/watch?v=UpXOo1zqo6M;Nielson;IJskoud;2018
59;www.hitstergame.com/nl/aaaa0029/00059;https://music.youtube.com/watch?v=rKRLulH1moE;Lange Frans,Baas B;Het Land Van - Live;2005
60;www.hitstergame.com/nl/aaaa0029/00060;https://music.youtube.com/watch?v=Lal7Mni3FcA;Duncan Laurence;Arcade;2019
61;www.hitstergame.com/nl/aaaa0029/00061;https://music.youtube.com/watch?v=O3VeCrT-4RM;Toontje Lager;Stiekem Gedanst;1983
62;www.hitstergame.com/nl/aaaa0029/00062;https://music.youtube.com/watch?v=DDf-FOhXCd4;Rob De Nijs;Zondag;2022
63;www.hitstergame.com/nl/aaaa0029/00063;https://music.youtube.com/watch?v=PmkH7dUKrRs;Rene Froger;Winter in America;1988
64;www.hitstergame.com/nl/aaaa0029/00064;https://music.youtube.com/watch?v=lQ5MTFXAkjk;Koos Alberts;Zijn Het Je Ogen;1988
65;www.hitstergame.com/nl/aaaa0029/00065;https://music.youtube.com/watch?v=hLQ5X5IqS-o;Davina Michelle;Skyward;2019
66;www.hitstergame.com/nl/aaaa0029/00066;https://music.youtube.com/watch?v=MSNGLwLDqoY;Jeroen van Koningsbrugge;Wit Licht;2015
67;www.hitstergame.com/nl/aaaa0029/00067;https://music.youtube.com/watch?v=TI_-3RPIlGc;Jeroen Van Der Boom;Jij Bent Zo;2008
68;www.hitstergame.com/nl/aaaa0029/00068;https://music.youtube.com/watch?v=G__VDfSDRCg;De Kast;Hart Van Mijn Gevoel;1999
69;www.hitstergame.com/nl/aaaa0029/00069;https://music.youtube.com/watch?v=oUf4pCbYSfc;Alderliefste,Paul de Leeuw;Une Belle Histoire (Een Mooi Verhaal);2008
70;www.hitstergame.com/nl/aaaa0029/00070;https://music.youtube.com/watch?v=uDWXpKJMVdQ;Tambourine;High Under The Moon;2010
71;www.hitstergame.com/nl/aaaa0029/00071;https://music.youtube.com/watch?v=UENevdBrOG4;Causes;Teach Me How to Dance With You;2016
72;www.hitstergame.com/nl/aaaa0029/00072;https://music.youtube.com/watch?v=ZzCk_U1q3AU;Snollebollekes;Links Rechts;2017
73;www.hitstergame.com/nl/aaaa0029/00073;https://music.youtube.com/watch?v=3yUDJPXAwmU;De Dijk;Ik Kan Het Niet Alleen;1989
74;www.hitstergame.com/nl/aaaa0029/00074;https://music.youtube.com/watch?v=bA7nUsd9f9E;George Baker Selection;Paloma Blanca;2003
75;www.hitstergame.com/nl/aaaa0029/00075;https://music.youtube.com/watch?v=VcA-rUOZk-I;Rowwen Hèze;Bestel Mar (edit);1991
76;www.hitstergame.com/nl/aaaa0029/00076;https://music.youtube.com/watch?v=lXrNJWCowq4;Corry Konings;Huilen Is Voor Jou Te Laat;1994
77;www.hitstergame.com/nl/aaaa0029/00077;https://music.youtube.com/watch?v=H4Mw_SbIwK0;Claude;Ladada (Mon Dernier Mot);2022
78;www.hitstergame.com/nl/aaaa0029/00078;https://music.youtube.com/watch?v=KPC9gfdOpZA;Jody Bernal;Que Si, Que No - Sunclub Radio Mix;2000
79;www.hitstergame.com/nl/aaaa0029/00079;https://music.youtube.com/watch?v=A9ykOFnVbwo;Dave Stewart,Candy Dulfer;Lily Was Here (feat. Candy Dulfer);1990
80;www.hitstergame.com/nl/aaaa0029/00080;https://music.youtube.com/watch?v=weqRpLxBE2I;Tol & Tol;Eleni;1989
81;www.hitstergame.com/nl/aaaa0029/00081;https://music.youtube.com/watch?v=mnrQugxXGhs;What Fun!;The Right Side Won;1984
82;www.hitstergame.com/nl/aaaa0029/00082;https://music.youtube.com/watch?v=9IdPiRsOU9U;3JS;Je Vecht Nooit Alleen;2010
83;www.hitstergame.com/nl/aaaa0029/00083;https://music.youtube.com/watch?v=0aH46jKoe5s;Jacques Herb;Manuela;1972
84;www.hitstergame.com/nl/aaaa0029/00084;https://music.youtube.com/watch?v=QzjlypH0enI;Nico Landers;Liefde In De Nacht (Love Is In The Air);1994
85;www.hitstergame.com/nl/aaaa0029/00085;https://music.youtube.com/watch?v=pOCdkvTFtf8;MEAU;Dat heb jij gedaan;2021
86;www.hitstergame.com/nl/aaaa0029/00086;https://music.youtube.com/watch?v=-WFTNn2f_uU;The Opposites;Slapeloze Nachten;2012
87;www.hitstergame.com/nl/aaaa0029/00087;https://music.youtube.com/watch?v=gnL2xL5JgwU;The Underdog Project,Summermix;Summer Jam 2003 - Remix;2003
88;www.hitstergame.com/nl/aaaa0029/00088;https://music.youtube.com/watch?v=YA9oqWAlLPk;Jaap Reesema,Pommelien Thijs;Nu Wij Niet Meer Praten;2020
89;www.hitstergame.com/nl/aaaa0029/00089;https://music.youtube.com/watch?v=4gQee3B2vPM;Brainpower;Dansplaat;2002
90;www.hitstergame.com/nl/aaaa0029/00090;https://music.youtube.com/watch?v=uX7c5Cp_Qu4;Boudewijn de Groot;Jimmy - Originele Studio Versie;1973
91;www.hitstergame.com/nl/aaaa0029/00091;https://music.youtube.com/watch?v=uEMVLhmOLjA;Robby Valentine;Over And Over Again;1992
92;www.hitstergame.com/nl/aaaa0029/00092;https://music.youtube.com/watch?v=FcxUA-cgi9M;Alice Deejay;Will I Ever;2000
93;www.hitstergame.com/nl/aaaa0029/00093;https://music.youtube.com/watch?v=T0nXkvaLoxY;Hermes House Band;I Will Survive (Lalala), Original Radio Edit;1994
94;www.hitstergame.com/nl/aaaa0029/00094;https://music.youtube.com/watch?v=w89-PSKTN7U;André van Duin;Als De Zon Schijnt;1982
95;www.hitstergame.com/nl/aaaa0029/00095;https://music.youtube.com/watch?v=R_442XQN7jY;De Poema's;Mijn Houten Hart;2003
96;www.hitstergame.com/nl/aaaa0029/00096;https://music.youtube.com/watch?v=agnwB-kDTes;IOS;Altijd Wel Iemand;2005
97;www.hitstergame.com/nl/aaaa0029/00097;https://music.youtube.com/watch?v=Nomlgbc3lCQ;DI-RECT;Inside My Head;2001
98;www.hitstergame.com/nl/aaaa0029/00098;https://music.youtube.com/watch?v=l0lAwZw76sA;DI-RECT;Soldier On;2020
99;www.hitstergame.com/nl/aaaa0029/00099;https://music.youtube.com/watch?v=g1Wo02avGlE;Chipz;1001 Arabian Nights;2005
100;www.hitstergame.com/nl/aaaa0029/00100;https://music.youtube.com/watch?v=m0xGghl3k3U;Youp van 't Hek;Flappie;2011
101;www.hitstergame.com/nl/aaaa0029/00101;https://music.youtube.com/watch?v=XuF7isXseVk;Mr. Probz;Waves;2013
