id;youtube_url;artist;title;year
56;https://music.youtube.com/watch?v=jACrmwTsi08;Def Leppard;Foolin;1983
57;https://music.youtube.com/watch?v=cOVzXYEU3Bk;Unknown Artist;Private video;2012
58;https://music.youtube.com/watch?v=uY3LAFJbKyY;Unknown Artist;Deleted video;2012
59;https://music.youtube.com/watch?v=Od7PG4CZ3SM;Nile Rodgers;Its All In Your Hands;1983
60;https://music.youtube.com/watch?v=4KUL9-eNXzQ;Chic;le freak - 1978;2012
61;https://music.youtube.com/watch?v=_XOY7lsBVpo;Let's Groove;Earth wind and fire -;2012
62;https://music.youtube.com/watch?v=2xJWQPdG7jE;Kool & the Gang;Get Down On It;2018
63;https://music.youtube.com/watch?v=NChc__dH3jA;Kool & the Gang;Fresh;1984
64;https://music.youtube.com/watch?v=DG9_pVQaJKY;Unknown Artist;Deleted video;2012
65;https://music.youtube.com/watch?v=u02tycroA30;Hall & Oates;Out of Touch;2001
66;https://music.youtube.com/watch?v=_Vj092UgKwQ;Stayin' Alive;Bee Gees;2012
67;https://music.youtube.com/watch?v=aGC2wqmvtMA;End of Fashion;O Yeah (Video);2012
68;https://music.youtube.com/watch?v=Bn1Ca8izXto;Unknown Artist;Deleted video;2012
69;https://music.youtube.com/watch?v=_JoZS6LgqYI;Bee Gees;You Should Be Dancing;1976
70;https://music.youtube.com/watch?v=SbKGsEK_T9g;The Beatles;- I've Just Seen a Face;1965
71;https://music.youtube.com/watch?v=XNnaxGFO18o;The Beatles;Yesterday Lyrics;2012
72;https://music.youtube.com/watch?v=AtNP5U_Khd0;The Kinks;This Time Tomorrow;1970
73;https://music.youtube.com/watch?v=pIKsHh3BFPI;Unknown Artist;Deleted video;2012
74;https://music.youtube.com/watch?v=VMxyK9azXR4;The Beatles;Ticket To Ride;1965
75;https://music.youtube.com/watch?v=Rj-4t9drUlM;axion1;Across the Universe;2012
76;https://music.youtube.com/watch?v=kOfHOMpU4iE;CCR;Proud Mary;1969
77;https://music.youtube.com/watch?v=x2KRpRMSu4g;The Who;Baba O'riley;1971
78;https://music.youtube.com/watch?v=594WLzzb3JI;Unknown Artist;Deleted video;2012
79;https://music.youtube.com/watch?v=sfR_HWMzgyc;Kashmir;Led Zeppelin;2012
80;https://music.youtube.com/watch?v=88TimO61Vl4;Jet;Put Your Money Where Your Mouth Is;2006
81;https://music.youtube.com/watch?v=e8nQPeR5hac;Jet;Shine On (VIDEO) album edit audio version;2012
82;https://music.youtube.com/watch?v=IDZqmF3zS04;Unknown Artist;Private video;2012
83;https://music.youtube.com/watch?v=9se36URAe4E;James Blunt;I'll Take Everything (Video);2012
84;https://music.youtube.com/watch?v=COsVgbAJ8B8;Jimi Hendrix;Bleeding Heart (Video);2012
85;https://music.youtube.com/watch?v=slldMEPvUqA;The Whispers;And the Beat Goes On;1979
86;https://music.youtube.com/watch?v=Uy8N0PGvq8A;The Stroke;Billy Squier;2012
87;https://music.youtube.com/watch?v=dbB-mICjkQM;Muse;Plug In Baby;2001
88;https://music.youtube.com/watch?v=w8KQmps-Sog;Muse;Uprising;2009
89;https://music.youtube.com/watch?v=wDZFf0pm0SE;sante3d;Stevie Wonder ~ Superstition;2012
90;https://music.youtube.com/watch?v=npQbPpDF6hA;Black Dog;Led Zeppelin;2012
91;https://music.youtube.com/watch?v=wlq0lYB3iSM;Unknown Artist;Deleted video;2012
92;https://music.youtube.com/watch?v=yRhq-yO1KN8;John Lennon;Imagine;1971
93;https://music.youtube.com/watch?v=oMFYs3gfgis;NEDEERC;~THIN LIZZY~ JAILBREAK;2012
94;https://music.youtube.com/watch?v=fqGRNbK8bps;Architecture in Helsinki;Escapee Music Video;2012
95;https://music.youtube.com/watch?v=pcawnRIyeok;Fleetwood Mac;The Chain;1977
96;https://music.youtube.com/watch?v=FQ2yXWi0ppw;R.E.M.;Losing My Religion *in the description box*;2012
97;https://music.youtube.com/watch?v=__VQX2Xn7tI;carpenters;We've Only Just Begun;1970
98;https://music.youtube.com/watch?v=F3RYvO2X0Oo;Unknown Artist;Deleted video;2012
99;https://music.youtube.com/watch?v=WM7-PYtXtJM;Fleetwood Mac;Landslide;1975
100;https://music.youtube.com/watch?v=qNM6IuA87eM;Fleetwood Mac;Go Your Own Way - Dance Tour '97;2012
101;https://music.youtube.com/watch?v=o8ybDbcrWVM;Catch the Wind;Donovan;2012
102;https://music.youtube.com/watch?v=3SluRyO4EA4;Def Leppard;Hysteria;1987
103;https://music.youtube.com/watch?v=d2sPvjlTdHo;Johnny Cash;1974 - Folsom Prison Blues.;2012
104;https://music.youtube.com/watch?v=It7107ELQvY;Unknown Artist;Deleted video;2012
105;https://music.youtube.com/watch?v=vHA1Cv9XsBk;Unknown Artist;Deleted video;2012
106;https://music.youtube.com/watch?v=djV11Xbc914;a;ha - Take On Me;2002
107;https://music.youtube.com/watch?v=cjVQ36NhbMk;The Fray;How to Save a Life;2005
108;https://music.youtube.com/watch?v=cueB7j4ZGrM;James Blunt;Wisemen;2005
109;https://music.youtube.com/watch?v=Cjne8rw6htY;Stereophonics;Mr Writer;2001
110;https://music.youtube.com/watch?v=Q29YR5-t3gg;Cat Stevens;Father and Son O riginal;2012
111;https://music.youtube.com/watch?v=Orv_F2HV4gk;Fast car;Tracy Chapman;2012
112;https://music.youtube.com/watch?v=O1-4u9W-bns;Jason Mraz;I Won't Give Up;2012
113;https://music.youtube.com/watch?v=SSGdUT985P0;Unknown Artist;Private video;2012
114;https://music.youtube.com/watch?v=tH2w6Oxx0kQ;Kansas;Dust in the Wind;1977
115;https://music.youtube.com/watch?v=sYffFEIAzdE;Oasis;Wonderwall lyrics;2012
116;https://music.youtube.com/watch?v=MZjAantupsA;Cameo;Word Up;1986
117;https://music.youtube.com/watch?v=NAFcrFaYTnI;Kenelis;Nobody Sees Me (But You);2007
118;https://music.youtube.com/watch?v=vabnZ9-ex7o;Nirvana;Come As You Are;1991
119;https://music.youtube.com/watch?v=JAzTnsSgs2s;Donovan;Season of the Witch;1966
120;https://music.youtube.com/watch?v=BvsX03LOMhI;davyjones63;the sound of silence lyrics;2012
121;https://music.youtube.com/watch?v=y2kEx5BLoC4;Tracy Chapman;Give me one reason;1995
122;https://music.youtube.com/watch?v=2jH74e3Qo9k;Arlorian Sloane;Sultans of Swing;2012
123;https://music.youtube.com/watch?v=N4d7Wp9kKjA;Unknown Artist;Private video;2012
124;https://music.youtube.com/watch?v=mHPgco6GQk8;Roy Orbison;Oh Pretty Woman;1962
125;https://music.youtube.com/watch?v=dS6aoz0xiBg;Unknown Artist;Deleted video;2012
126;https://music.youtube.com/watch?v=AR8D2yqgQ1U;Spandau Ballet;True;1983
127;https://music.youtube.com/watch?v=6OrtLxsqSic;Fleetwood Mac;I'm So Afraid - The Dance - 1997;2012
128;https://music.youtube.com/watch?v=9qFXdgqCcq8;Fleetwood Mac;Storms;1979
129;https://music.youtube.com/watch?v=dKqxzx6tKio;Fleetwood Mac;Silver Springs - The Dance -1997;2012
130;https://music.youtube.com/watch?v=rY0WxgSXdEE;Queen;Another One Bites the Dust;1980
131;https://music.youtube.com/watch?v=uKVp-atyiVA;Unknown Artist;Deleted video;2012
132;https://music.youtube.com/watch?v=Qn6m1F4H5DE;bob marley;three little birds;1977
133;https://music.youtube.com/watch?v=eBy1mGQ_NUA;Fleetwood Mac;Without You;1969
134;https://music.youtube.com/watch?v=Y89nR3yYrpQ;Pink Floyd;Learning To Fly;1987
135;https://music.youtube.com/watch?v=U5VRtNeVIgA;Stereophonics;Innocent;2009
136;https://music.youtube.com/watch?v=1C9YT4Jg-HA;The Social Scuffs;Beautiful Imperfections;2012
137;https://music.youtube.com/watch?v=hTWKbfoikeg;Nirvana;Smells Like Teen Spirit;1991
138;https://music.youtube.com/watch?v=7fXaC07X5M8;Neil Young;Heart of Gold;1972
139;https://music.youtube.com/watch?v=J3jrWVp2L7U;schubie2;The Beatles Strawberry Fields Forever;2013
140;https://music.youtube.com/watch?v=n2MtEsrcTTs;Neil Young;Harvest Moon;1992
141;https://music.youtube.com/watch?v=lwlogyj7nFE;Red Hot Chili Peppers;Under The Bridge;1991
142;https://music.youtube.com/watch?v=gj0Rz-uP4Mk;Elvis Presley;Jailhouse Rock;1997
143;https://music.youtube.com/watch?v=Zi_XLOBDo_Y;Michael Jackson;Billie Jean;1982
144;https://music.youtube.com/watch?v=KBX2dySWGew;Unknown Artist;Private video;2013
145;https://music.youtube.com/watch?v=WEFFFgz4skA;Stereophonics;Violins and Tambourines - Film;2013
146;https://music.youtube.com/watch?v=zvCBSSwgtg4;The Lumineers;Ho Hey;2012
147;https://music.youtube.com/watch?v=UHqQGzt9YuM;Unknown Artist;Private video;2013
148;https://music.youtube.com/watch?v=VbagcoetpGw;Stereophonics;In A Moment;2013
149;https://music.youtube.com/watch?v=v2AC41dglnM;AC/DC;Thunderstruck;1990
150;https://music.youtube.com/watch?v=hHRNSeuvzlM;Aerosmith lyrics;Dream On;2013
151;https://music.youtube.com/watch?v=0hbkgOOoJ1g;Unknown Artist;Deleted video;2013
152;https://music.youtube.com/watch?v=rCBRcmWjJLc;Def Leppard;Pour some sugar on me;1987
153;https://music.youtube.com/watch?v=bolZLMHxy6c;Stereophonics;Could You Be The One?;2009
154;https://music.youtube.com/watch?v=Bj1AesMfIf8;Beatles;Here Comes The Sun;1969
155;https://music.youtube.com/watch?v=si9FLVOK8nQ;Stereophonics;I Wouldn't Believe Your Radio;1999
156;https://music.youtube.com/watch?v=KPTc1RVk4Xg;Unknown Artist;Deleted video;2013
157;https://music.youtube.com/watch?v=eQSGw0hMd_I;Unknown Artist;Deleted video;2013
158;https://music.youtube.com/watch?v=OZ5q2ErFdiY;Unknown Artist;Private video;2013
159;https://music.youtube.com/watch?v=5qRJIBtbc2c;Unknown Artist;Deleted video;2013
160;https://music.youtube.com/watch?v=dh3bleXWaCk;Funkadelic;Maggot Brain;1971
161;https://music.youtube.com/watch?v=CIJTXSApX7s;Two Door Cinema Club;Do You Want It All;2010
162;https://music.youtube.com/watch?v=wC67vNY9Rcg;Time;Pink Floyd  1973, click more below.;2013
163;https://music.youtube.com/watch?v=02be792DtEA;Pink Floyd;The Wall - Good Bye Blue Sky;2013
164;https://music.youtube.com/watch?v=mk_V6R_pGfM;wish you were here;pink floyd- lyrics;2013
165;https://music.youtube.com/watch?v=R3rnxQBizoU;Gimme Shelter 1969;The Rolling Stone;2013
166;https://music.youtube.com/watch?v=wAWFcAfN3kc;Biffy Clyro;Opposite;2013
167;https://music.youtube.com/watch?v=DohRa9lsx0Q;Unknown Artist;Deleted video;2013
168;https://music.youtube.com/watch?v=2q9_ZEtuTR8;Stereophonics;Maybe Tomorrow;2003
169;https://music.youtube.com/watch?v=Gs069dndIYk;Earth, Wind & Fire;September;1978
170;https://music.youtube.com/watch?v=38Hia8JQQjs;Chic;Everybody Dance;1977
171;https://music.youtube.com/watch?v=AZQxH_8raCI;worldslover234;Spirit In The Sky Norman Greenbaum;2013
172;https://music.youtube.com/watch?v=n6P0SitRwy8;Nirvana;Heart-Shaped Box;1993
173;https://music.youtube.com/watch?v=qv96yJYhk3M;Nirvana;You Know You're Right (LP Version);2013
174;https://music.youtube.com/watch?v=9AEoUa0Hlso;KT Tunstall;Suddenly I See (Larger Than Life Version);2013
175;https://music.youtube.com/watch?v=iSOzE1DUwK8;Pink Floyd;The Dark Side of the Moon: Us and Them;2013
176;https://music.youtube.com/watch?v=An2a1_Do_fc;NEIL YOUNG;OLD MAN;1972
177;https://music.youtube.com/watch?v=5sUczEDeH04;Foals;Alabaster;2010
178;https://music.youtube.com/watch?v=TcYOy6I6OR8;Unknown Artist;Deleted video;2013
179;https://music.youtube.com/watch?v=Yyy4yaVwsv0;Unknown Artist;Deleted video;2013
