id;hitster_url;youtube_url;artist;title;year
79;www.hitstergame.com/nl/00079;https://music.youtube.com/watch?v=P_lvrzqFA1E;Leo Sayer;When I Need You;1976
80;www.hitstergame.com/nl/00080;https://music.youtube.com/watch?v=IDBVW4BXZPo;Linda Ronstadt;Blue Bayou;1977
81;www.hitstergame.com/nl/00081;https://music.youtube.com/watch?v=C7T4aQMxTTM;The Archies;Sugar Sugar;1969
82;www.hitstergame.com/nl/00082;https://music.youtube.com/watch?v=nZm3EZVYh4U;Sophie Ellis-Bextor;Murder On The Dancefloor;2002
83;www.hitstergame.com/nl/00083;https://music.youtube.com/watch?v=psv3XGZJIAM;Glenn Miller;In the Mood;1939
84;www.hitstergame.com/nl/00084;https://music.youtube.com/watch?v=rcAv1cGAeXE;Chaka Khan;Ain't Nobody;1996
85;www.hitstergame.com/nl/00085;https://music.youtube.com/watch?v=_mmHxzGjUZQ;Major Lazer;Lean On (feat. MØ & DJ Snake);2015
86;www.hitstergame.com/nl/00086;https://music.youtube.com/watch?v=Jx_O6PHdWww;Outkast;Hey Ya!;2003
87;www.hitstergame.com/nl/00087;https://music.youtube.com/watch?v=6VCsABl390Y;Corona;The Rhythm of the Night;1994
88;www.hitstergame.com/nl/00088;https://music.youtube.com/watch?v=a1pWN2ixeVY;P!nk;Just Give Me a Reason;2012
89;www.hitstergame.com/nl/00089;https://music.youtube.com/watch?v=3MutXUvS37k;Pearl Jam;Alive;1991
90;www.hitstergame.com/nl/00090;https://music.youtube.com/watch?v=hzYBEJgKjv0;Bill Haley & His Comets;Rock Around The Clock;1968
91;www.hitstergame.com/nl/00091;https://music.youtube.com/watch?v=col88Egj8-4;Bloem;Even Aan Mijn Moeder Vragen;1976
92;www.hitstergame.com/nl/00092;https://music.youtube.com/watch?v=6vzzRqnqAaw;René Froger;Alles Kan Een Mens Gelukkig Maken;2004
93;www.hitstergame.com/nl/00093;https://music.youtube.com/watch?v=CHk-rSClH-g;Hans de Booij;Annabel;1990
94;www.hitstergame.com/nl/00094;https://music.youtube.com/watch?v=sKNzJ2jiO-8;Cuby & The Blizzards;Window Of My Eyes;1968
95;www.hitstergame.com/nl/00095;https://music.youtube.com/watch?v=UlCDe0F8XIs;Eddy Grant;Gimme Hope Jo'Anna;2015
96;www.hitstergame.com/nl/00096;https://music.youtube.com/watch?v=Mw3LlFb0rRA;Moby;Porcelain;1999
97;www.hitstergame.com/nl/00097;https://music.youtube.com/watch?v=61M3jY_iaXY;Stef Bos;Papa;1990
98;www.hitstergame.com/nl/00098;https://music.youtube.com/watch?v=ZbZSe6N_BXs;Pharrell Williams;Happy (Video);2022
99;www.hitstergame.com/nl/00099;https://music.youtube.com/watch?v=WsNA85yi8GA;Paul Elstak;Rainbow In The Sky (K & A's Radio Blast);2010
100;www.hitstergame.com/nl/00100;https://music.youtube.com/watch?v=EmT1ptv3VEc;Tom Jones;Green Green Grass Of Home;1967
101;www.hitstergame.com/nl/00101;https://music.youtube.com/watch?v=LFFcyWGWz14;Kanye West;Gold Digger;2005
102;www.hitstergame.com/nl/00102;https://music.youtube.com/watch?v=oqy2N1jM2tU;Daryl Hall & John Oates;Maneater;1982
103;www.hitstergame.com/nl/00103;https://music.youtube.com/watch?v=sTMgX1PDGAE;Shaggy;It Wasn't Me;2000
104;www.hitstergame.com/nl/00104;https://music.youtube.com/watch?v=IJ8i49EqgYI;Tracy Chapman;Fast Car;1988
105;www.hitstergame.com/nl/00105;https://music.youtube.com/watch?v=AANaccPgj4Y;Bill Haley & His Comets;See You Later Alligator;1959
106;www.hitstergame.com/nl/00106;https://music.youtube.com/watch?v=rUdw7V-FC_Q;Thelma Houston;Don't Leave Me This Way;1976
107;www.hitstergame.com/nl/00107;https://music.youtube.com/watch?v=h3gEkwhdXUE;Wet Wet Wet;Love Is All Around;1995
108;www.hitstergame.com/nl/00108;https://music.youtube.com/watch?v=4FUBK4r2fzI;Lynyrd Skynyrd;Sweet Home Alabama;1974
109;www.hitstergame.com/nl/00109;https://music.youtube.com/watch?v=kbvpwnDeisk;Limahl;Never Ending Story;2009
110;www.hitstergame.com/nl/00110;https://music.youtube.com/watch?v=YO7M0Hx_1D8;Harry Belafonte;Day O (Banana Boat Song);2001
111;www.hitstergame.com/nl/00111;https://music.youtube.com/watch?v=IbYgI88fhNc;Release;Surfin' U.S.A.;2022
112;www.hitstergame.com/nl/00112;https://music.youtube.com/watch?v=NaaiI1y9QIo;Dua Lipa;Break My Heart;2020
113;www.hitstergame.com/nl/00113;https://music.youtube.com/watch?v=UJHEK0GIdYE;Robin Thicke;Blurred Lines;2013
114;www.hitstergame.com/nl/00114;https://music.youtube.com/watch?v=KfEbsZdTrfA;Elvis Presley;Jailhouse Rock;1997
115;www.hitstergame.com/nl/00115;https://music.youtube.com/watch?v=ZD6rXLXZOEI;Billie Eilish;bad guy;2019
116;www.hitstergame.com/nl/00116;https://music.youtube.com/watch?v=aZxuOfvT0Xw;Teddy Scholten;Een Beetje;2012
117;www.hitstergame.com/nl/00117;https://music.youtube.com/watch?v=Y6Lsr_z4hN0;Las Ketchup;The Ketchup Song (Aserejé);2002
118;www.hitstergame.com/nl/00118;https://music.youtube.com/watch?v=VSpdsZrDOSM;Alicia Keys;No One;2007
119;www.hitstergame.com/nl/00119;https://music.youtube.com/watch?v=_eAWnWHH63M;Armand;Ben Ik Te Min;2009
120;www.hitstergame.com/nl/00120;https://music.youtube.com/watch?v=qs7gKbBffps;Betty Everett;The Shoop Shoop Song (It's in His Kiss);1982
121;www.hitstergame.com/nl/00121;https://music.youtube.com/watch?v=iqXxfOnk-Z4;Miley Cyrus;Wrecking Ball;2013
122;www.hitstergame.com/nl/00122;https://music.youtube.com/watch?v=cDrU3weV3_Y;Corinne Bailey Rae;Put Your Records On;2006
123;www.hitstergame.com/nl/00123;https://music.youtube.com/watch?v=770f-pwPe4o;Cliff Richard;Congratulations;2008
124;www.hitstergame.com/nl/00124;https://music.youtube.com/watch?v=XQUt2NT6Af4;Jason Derulo;Whatcha Say;2010
125;www.hitstergame.com/nl/00125;https://music.youtube.com/watch?v=vCUsi9z69cE;Chubby Checker;The Twist;2020
126;www.hitstergame.com/nl/00126;https://music.youtube.com/watch?v=Ucmo6hDZRSY;Laura Branigan;Self Control;1984
127;www.hitstergame.com/nl/00127;https://music.youtube.com/watch?v=YeMp7JyPJvk;BLØF;Wat Zou Je Doen?;1998
128;www.hitstergame.com/nl/00128;https://music.youtube.com/watch?v=p8FTmkTIL88;Steppenwolf;Born To Be Wild;1968
129;www.hitstergame.com/nl/00129;https://music.youtube.com/watch?v=JnRw8bXVbPI;The Verve;Bitter Sweet Symphony (Remastered 2016);1997
130;www.hitstergame.com/nl/00130;https://music.youtube.com/watch?v=Sr9QVlUqmrw;Crowded House;Don't Dream It's Over;1986
131;www.hitstergame.com/nl/00131;https://music.youtube.com/watch?v=PIFUWHvSixw;Journey;Don't Stop Believin';1981
132;www.hitstergame.com/nl/00132;https://music.youtube.com/watch?v=jOUe5RZ_nCg;André Hazes;Bloed, Zweet En Tranen;2002
133;www.hitstergame.com/nl/00133;https://music.youtube.com/watch?v=UZ-IxxqlDtE;Def Rhymz;Doekoe;2001
134;www.hitstergame.com/nl/00134;https://music.youtube.com/watch?v=lYBUbBu4W08;Rick Astley;Never Gonna Give You Up;1987
135;www.hitstergame.com/nl/00135;https://music.youtube.com/watch?v=hPXCwmZd9-o;Vaya Con Dios;Nah Neh Nah;1990
136;www.hitstergame.com/nl/00136;https://music.youtube.com/watch?v=A_iTphwVNYs;TLC;Waterfalls;1994
137;www.hitstergame.com/nl/00137;https://music.youtube.com/watch?v=TBS6gAtj8gE;Kool & The Gang;Celebration;1980
138;www.hitstergame.com/nl/00138;https://music.youtube.com/watch?v=b_ZAMPpDqpE;Snelle;Smoorverliefd;2021
139;www.hitstergame.com/nl/00139;https://music.youtube.com/watch?v=E7DU70UTI3Q;Bill Medley;"The Time of My Life (12"" Version)";2012
140;www.hitstergame.com/nl/00140;https://music.youtube.com/watch?v=aCFLgavufaY;TOTO;Africa;1982
141;www.hitstergame.com/nl/00141;https://music.youtube.com/watch?v=rIGAt5yvfmw;Natalie Imbruglia;Torn;1997
142;www.hitstergame.com/nl/00142;https://music.youtube.com/watch?v=AjnJDBHmN18;Celine Dion;"My Heart Will Go On (Love Theme from ""Titanic"")";2022
143;www.hitstergame.com/nl/00143;https://music.youtube.com/watch?v=1ZfjB5P7RS0;Mark Morrison;Return of the Mack;1996
144;www.hitstergame.com/nl/00144;https://music.youtube.com/watch?v=AEgOilzlzkI;Annie de Reuver;Kijk Eens In De Poppetjes Van Mijn Ogen;2007
145;www.hitstergame.com/nl/00145;https://music.youtube.com/watch?v=5b05xJ9LO64;Eagle-Eye Cherry;Save Tonight;1998
146;www.hitstergame.com/nl/00146;https://music.youtube.com/watch?v=1Lej7aQDrGM;Little Eva;The Locomotion;1962
147;www.hitstergame.com/nl/00147;https://music.youtube.com/watch?v=O6RM7wlu_6c;Chuck Berry;Johnny B. Goode;1959
148;www.hitstergame.com/nl/00148;https://music.youtube.com/watch?v=hpjiBIdvWfs;Drake;Toosie Slide;2020
149;www.hitstergame.com/nl/00149;https://music.youtube.com/watch?v=aTEbpIpU1NM;Justin Bieber;Anyone;2021
150;www.hitstergame.com/nl/00150;https://music.youtube.com/watch?v=l53lhfTPQ1U;Gotye;Somebody That I Used To Know;2011
151;www.hitstergame.com/nl/00151;https://music.youtube.com/watch?v=_GWKkqNoyEA;OneRepublic;Counting Stars;2013
152;www.hitstergame.com/nl/00152;https://music.youtube.com/watch?v=iPo7y_8AocI;Fatboy Slim;Praise You (Radio Edit);2023
153;www.hitstergame.com/nl/00153;https://music.youtube.com/watch?v=tT5g7I-Itc8;Jennifer Lopez;If You Had My Love;1999
154;www.hitstergame.com/nl/00154;https://music.youtube.com/watch?v=oygRCAJkAqQ;Billy Swan;I Can Help;1998
155;www.hitstergame.com/nl/00155;https://music.youtube.com/watch?v=debOdnnRlNE;Wim Sonneveld;Het Dorp;1969
156;www.hitstergame.com/nl/00156;https://music.youtube.com/watch?v=pRIZohFFOMo;Lewis Capaldi;Someone You Loved;2019
157;www.hitstergame.com/nl/00157;https://music.youtube.com/watch?v=WiNLhBuK4WM;Technohead;I Wanna be a Hippy (Radio Mix);1995
158;www.hitstergame.com/nl/00158;https://music.youtube.com/watch?v=OIntFkCj5co;George Michael;I Knew You Were Waiting (For Me);2021
159;www.hitstergame.com/nl/00159;https://music.youtube.com/watch?v=6To0fvX_wFA;Stevie Wonder;Signed, Sealed, Delivered (I'm Yours);1970
160;www.hitstergame.com/nl/00160;https://music.youtube.com/watch?v=kAPj9oP4q_w;Marvin Gaye;I Heard It Through The Grapevine;1968
161;www.hitstergame.com/nl/00161;https://music.youtube.com/watch?v=Enzxdvo8NOk;David Bowie;Life on Mars? (2015 Remaster);1971
162;www.hitstergame.com/nl/00162;https://music.youtube.com/watch?v=xrR8LT2LX_w;Chicago;If You Leave Me Now;1976
163;www.hitstergame.com/nl/00163;https://music.youtube.com/watch?v=nCFTL4IO6t4;Bruce Springsteen;Dancing In the Dark;1984
164;www.hitstergame.com/nl/00164;https://music.youtube.com/watch?v=VRwn2DeXhLs;The Rolling Stones;Start Me Up (Remastered 2009);1981
165;www.hitstergame.com/nl/00165;https://music.youtube.com/watch?v=EP54u6omVQ8;Dire Straits;Walk Of Life;1985
166;www.hitstergame.com/nl/00166;https://music.youtube.com/watch?v=PTZYI5NR8wc;Sam The Sham And The Pharaohs;Wooly Bully;1965
167;www.hitstergame.com/nl/00167;https://music.youtube.com/watch?v=2UyhCbDYY6o;Enrique Iglesias;Do You Know? (The Ping Pong Song);2007
168;www.hitstergame.com/nl/00168;https://music.youtube.com/watch?v=6xzN8Nt0Pok;Whitney Houston;I Wanna Dance with Somebody (Who Loves Me);1987
169;www.hitstergame.com/nl/00169;https://music.youtube.com/watch?v=bizWqF8BmM0;Haddaway;"What Is Love (7"" Mix)";1993
170;www.hitstergame.com/nl/00170;https://music.youtube.com/watch?v=hVOsHG9XTw0;Shakira;Waka Waka (This Time for Africa) (  (Single);2022
171;www.hitstergame.com/nl/00171;https://music.youtube.com/watch?v=8LQJarYdwGc;MIKA;Relax, Take It Easy;2006
172;www.hitstergame.com/nl/00172;https://music.youtube.com/watch?v=wLSUDSNqLgQ;Fleetwood Mac;Everywhere (2017 Remaster);1987
173;www.hitstergame.com/nl/00173;https://music.youtube.com/watch?v=Ak5xWekNfSo;The Arrows;I Love Rock 'N Roll;2002
174;www.hitstergame.com/nl/00174;https://music.youtube.com/watch?v=3CIMDtyGMgE;Madonna;4 Minutes (feat. Justin Timberlake and Timbaland);2008
175;www.hitstergame.com/nl/00175;https://music.youtube.com/watch?v=28iHA3501MY;The Osmonds;Crazy Horses;1972
176;www.hitstergame.com/nl/00176;https://music.youtube.com/watch?v=8v83O2aIzgc;The Kinks;Lola (Remastered);2022
177;www.hitstergame.com/nl/00177;https://music.youtube.com/watch?v=Rz4zOOxoRzc;Suzan & Freek;Als Het Avond Is;2019
178;www.hitstergame.com/nl/00178;https://music.youtube.com/watch?v=oKu_YmLx3XI;Linda Roos & Jessica;Ademnood;1996
179;www.hitstergame.com/nl/00179;https://music.youtube.com/watch?v=XGXZOQ8yTU4;Usher;Yeah!;2004
180;www.hitstergame.com/nl/00180;https://music.youtube.com/watch?v=BFoNk5N7aTQ;Douwe Bob;Slow Down;2016
181;www.hitstergame.com/nl/00181;https://music.youtube.com/watch?v=lBOnj7sFjRc;Bruno Mars;The Lazy Song;2010
182;www.hitstergame.com/nl/00182;https://music.youtube.com/watch?v=-5qqrMu_AZc;Coolio;Gangsta's Paradise;1995
183;www.hitstergame.com/nl/00183;https://music.youtube.com/watch?v=49DL70klZjI;Kelly Clarkson;Because of You;2004
184;www.hitstergame.com/nl/00184;https://music.youtube.com/watch?v=viTjSjdetU0;Maroon 5;Moves Like Jagger;2010
185;www.hitstergame.com/nl/00185;https://music.youtube.com/watch?v=RrJwccZBl-w;T'Pau;China In Your Hand;2005
186;www.hitstergame.com/nl/00186;https://music.youtube.com/watch?v=QoI6OPiKIss;Roxette;The Look;1988
187;www.hitstergame.com/nl/00187;https://music.youtube.com/watch?v=eK_tpyqtnsg;Robbie Williams;Feel;2002
188;www.hitstergame.com/nl/00188;https://music.youtube.com/watch?v=alZm3isKr2g;Spice Girls;Stop;1997
189;www.hitstergame.com/nl/00189;https://music.youtube.com/watch?v=vRLBdOr1eZo;Neil Diamond;Girl, You'll Be A Woman Soon;1968
190;www.hitstergame.com/nl/00190;https://music.youtube.com/watch?v=1WaV2x8GXj0;Johnny Cash;Ring of Fire;1963
191;www.hitstergame.com/nl/00191;https://music.youtube.com/watch?v=wLy1S57uPHE;Genesis;No Son Of Mine (Remastered 2007);2022
192;www.hitstergame.com/nl/00192;https://music.youtube.com/watch?v=GzdBl75b_pU;Simple Minds;Belfast Child;1989
193;www.hitstergame.com/nl/00193;https://music.youtube.com/watch?v=a2giXO6eyuI;Adele;Set Fire to the Rain;2011
194;www.hitstergame.com/nl/00194;https://music.youtube.com/watch?v=zXicsl-bzL4;Niels Geusebroek;Take Your Time Girl;2013
195;www.hitstergame.com/nl/00195;https://music.youtube.com/watch?v=HwT8BVZ-CbQ;Alicia Keys;Fallin' (Radio Edit);2017
196;www.hitstergame.com/nl/00196;https://music.youtube.com/watch?v=OW9HP19f_nI;Duck Sauce;Barbra Streisand (Radio Edit);2010
197;www.hitstergame.com/nl/00197;https://music.youtube.com/watch?v=Eo1_ePc9FY8;Anouk;Michel;1999
198;www.hitstergame.com/nl/00198;https://music.youtube.com/watch?v=sQtnhwU2R9Y;John Legend;All of Me;2013
199;www.hitstergame.com/nl/00199;https://music.youtube.com/watch?v=MkQK83Tf9so;Queen;Under Pressure (Remastered 2011);1982
200;www.hitstergame.com/nl/00200;https://music.youtube.com/watch?v=sGH7aWA49DQ;The Chordettes;Lollipop;1957
201;www.hitstergame.com/nl/00201;https://music.youtube.com/watch?v=V3qUoiwr5kQ;Culture Beat;Mr. Vain;1993
202;www.hitstergame.com/nl/00202;https://music.youtube.com/watch?v=Wg6VS3OL06Q;Yazoo;Don't Go;1982
203;www.hitstergame.com/nl/00203;https://music.youtube.com/watch?v=3KcOoOmfGvg;André Hazes Jr.;Leef;2016
204;www.hitstergame.com/nl/00204;https://music.youtube.com/watch?v=OMbfT3Wppjo;Paul Simon;You Can Call Me Al;1986
205;www.hitstergame.com/nl/00205;https://music.youtube.com/watch?v=8PGppDW8kD0;Bronski Beat;Smalltown Boy;1984
206;www.hitstergame.com/nl/00206;https://music.youtube.com/watch?v=phEyvmvIvZs;Meghan Trainor;All About That Bass;2015
207;www.hitstergame.com/nl/00207;https://music.youtube.com/watch?v=SbYa7NBYyRc;Dion;The Wanderer;2001
208;www.hitstergame.com/nl/00208;https://music.youtube.com/watch?v=rLiuf5QFqpg;Van Dik Hout;Stil In Mij;1995
209;www.hitstergame.com/nl/00209;https://music.youtube.com/watch?v=hpSrLjc5SMs;Oasis;Wonderwall;2025
210;www.hitstergame.com/nl/00210;https://music.youtube.com/watch?v=t4B-x58xLdg;Dorus;Twee Motten;2013
211;www.hitstergame.com/nl/00211;https://music.youtube.com/watch?v=-1hbR_Y9gE0;Snow;Informer;1993
212;www.hitstergame.com/nl/00212;https://music.youtube.com/watch?v=jewmMjnbfzE;Vanilla Ice;Ice Ice Baby;2008
213;www.hitstergame.com/nl/00213;https://music.youtube.com/watch?v=4mzp-Y2PElA;De Kast;In Nije Dei;1996
